Y,X,fid,YEAR,NFIREID,BASRC,FIREMAPS,FIREMAPM,FIRECAUS,HS_SDATE,HS_EDATE,AG_SDATE,AG_EDATE,CAPDATE,POLY_HA,ADJ_HA,ADJ_FLAG,ADMIN_AREA,NATPARK,PRESCRIBED,VERSION,GID,dc_median,bui_median
43.859338,-66.13431047,1753,2023,1883,Agency,Ground survey,Direct from GPS,Human,,,2023-05-10,,2023-05-10,2.131146791,2.603388685,TRUE,NS,,,20240530,2023_1883,,
54.51262954,-114.5714685,1754,2023,1779,Agency,Ground survey,Direct from GPS,Human,,,2023-04-15,,2023-04-15,1.065465711,1.336849321,TRUE,AB,,,20240530,2023_1779,,
62.04783296,-135.3666416,1755,2023,2108,Agency,Landsat,Manually delineated,Natural,,,2023-06-29,2023-09-29,,55.52135334,55.52135334,,YT,,,20240530,2023_2108,,
58.67467952,-114.3185704,1756,2023,1672,Agency,Undefined,Manually delineated,Natural,,,2023-06-23,,2023-06-27,12.96234652,14.7691292,TRUE,AB,,,20240530,2023_1672,522.682983,89.649002
43.5810075,-65.61482854,1757,2023,1846,Agency,Ground survey,Direct from GPS,Human,,,2023-05-14,,2023-05-14,0.149262234,0.202036483,TRUE,NS,,,20240530,2023_1846,,
49.10635015,-72.17609651,1758,2023,2001,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-02,,0.448114792,0.448114792,,QC,,,20240530,2023_2001,,
55.4966872,-114.5828873,1759,2023,1773,Agency,Ground survey,Direct from GPS,Natural,,,2023-06-28,,2023-06-28,2.948474483,3.556992653,TRUE,AB,,,20240530,2023_1773,,
52.77111111,-96.88250001,1760,2023,1077,Agency,Aerial survey,Buffered points,Natural,,,2023-09-23,,2023-10-19,0.09952284,0.136834264,TRUE,MB,,,20240530,2023_1077,,
56.27465196,-118.3425708,1761,2023,1722,Agency,Ground survey,Direct from GPS,Human,,,2023-05-05,,2023-05-21,1.105584278,1.385209413,TRUE,AB,,,20240530,2023_1722,,
51.28307373,-62.40632928,1762,2023,2032,Agency,Sentinel-2,Manually delineated,Natural,,,2023-06-01,2023-06-16,,12.76689652,12.76689652,,QC,,,20240530,2023_2032,,
56.12039019,-113.3867536,1763,2023,1769,Agency,Aerial survey,Direct from GPS,Natural,,,2023-05-13,,2023-05-13,4.216984735,5.017543306,TRUE,AB,,,20240530,2023_1769,,
56.39415828,-116.7058266,1764,2023,1742,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-22,,2023-07-22,2.301306916,2.802934222,TRUE,AB,,,20240530,2023_1742,,
44.30914973,-64.78808456,1765,2023,1805,Agency,Ground survey,Direct from GPS,Human,,,2023-04-22,,2023-04-22,2.070215736,2.531788105,TRUE,NS,,,20240530,2023_1805,,
54.44044591,-114.6052348,1766,2023,1786,Agency,Ground survey,Direct from GPS,Human,,,2023-08-21,,2023-08-21,1.367803417,1.699732818,TRUE,AB,,,20240530,2023_1786,,
43.81863959,-65.81975696,1767,2023,1847,Agency,Ground survey,Direct from GPS,Human,,,2023-04-25,,2023-04-27,11.84695329,13.54521099,TRUE,NS,,,20240530,2023_1847,,
55.02461556,-115.3503941,1768,2023,1777,Agency,Aerial survey,Direct from GPS,Human,,,2023-10-04,,2023-10-04,3.996411915,4.764964105,TRUE,AB,,,20240530,2023_1777,,
45.20419592,-61.63951729,1769,2023,1917,Agency,Ground survey,Direct from GPS,Human,,,2023-05-29,,2023-05-30,1.094002143,1.371255031,TRUE,NS,,,20240530,2023_1917,,
43.86961429,-66.14586969,1770,2023,1848,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-04-29,9.392125355,10.83513011,TRUE,NS,,,20240530,2023_1848,,
50.16369006,-73.91519456,1771,2023,2016,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-06,,15.9838211,15.9838211,,QC,,,20240530,2023_2016,,
55.13155099,-117.7794724,1772,2023,1649,Agency,Ground survey,Direct from GPS,Human,,,2023-04-27,,2023-04-27,1.143979836,1.431429123,TRUE,AB,,,20240530,2023_1649,,
46.14855377,-59.95909627,1773,2023,1835,Agency,Ground survey,Direct from GPS,Human,,,2023-04-23,,2023-04-23,5.048079064,5.96486648,TRUE,NS,,,20240530,2023_1835,,
54.79420766,-115.5169645,1774,2023,1768,Agency,Ground survey,Direct from GPS,Human,,,2023-04-28,,2023-04-28,1.407496743,1.747129065,TRUE,AB,,,20240530,2023_1768,,
44.73013705,-63.7210849,1775,2023,1894,Agency,Ground survey,Direct from GPS,Human,,,2023-05-30,,2023-05-31,7.210549766,8.403654041,TRUE,NS,,,20240530,2023_1894,,
59.91068589,-110.1174277,1776,2023,1708,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-05,,2023-07-06,90.1297101,95.28892817,TRUE,AB,,,20240530,2023_1708,481.578003,98.013001
55.62688012,-116.1461691,1777,2023,1776,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-29,,2023-07-30,2.492178762,3.02609312,TRUE,AB,,,20240530,2023_1776,,
48.44272698,-77.60062861,1778,2023,1942,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-08,2023-05-08,,8.139382211,8.139382211,,QC,,,20240530,2023_1942,,
50.44687563,-121.9054547,1779,2023,1535,Agency,Undefined,Manually delineated,Natural,2023-07-09,2023-08-15,2023-07-07,2023-09-29,,116.3415312,121.7955164,TRUE,BC,,,20240530,2023_1535,241.429993,34.372002
58.42623316,-116.137496,1780,2023,1669,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-06,,2023-05-06,154.0888733,159.5728001,TRUE,AB,,,20240530,2023_1669,351.256012,64.164997
52.95064197,-114.9505246,1781,2023,1753,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-05-04,48.61265788,52.63438402,TRUE,AB,,,20240530,2023_1753,293.457489,48.334
53.2950326,-121.6212346,1782,2023,1198,Agency,Ground survey,Direct from GPS,Natural,,,2023-05-17,2023-05-28,,18.9767975,21.30623111,TRUE,BC,,,20240530,2023_1198,99.934998,41.381001
54.04416667,-99.81805556,1783,2023,1138,Agency,Aerial survey,Buffered points,Natural,,,2023-06-18,,2023-06-19,0.099565705,0.136890926,TRUE,MB,,,20240530,2023_1138,,
55.6202826,-127.3493019,1784,2023,1332,Agency,Aerial survey,Direct from GPS,Natural,,,2023-09-05,2023-11-21,,12.34004832,14.08680775,TRUE,BC,,,20240530,2023_1332,,
45.61972402,-63.83919796,1785,2023,1913,Agency,Ground survey,Direct from GPS,Human,,,2023-05-15,,2023-05-16,7.866894698,9.137832894,TRUE,NS,,,20240530,2023_1913,,
57.20817463,-116.8983887,1786,2023,1747,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-23,,2023-07-23,1.428228893,1.771863923,TRUE,AB,,,20240530,2023_1747,,
57.62533499,-117.4436495,1787,2023,1724,Agency,Aerial survey,Direct from GPS,Human,,,2023-05-14,,2023-05-25,4.191253198,4.98810476,TRUE,AB,,,20240530,2023_1724,,
51.29454075,-119.5047343,1788,2023,1593,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-16,2023-07-25,,3.142252326,3.78146411,TRUE,BC,,,20240530,2023_1593,,
51.43460989,-103.1472696,1789,2023,1021,Agency,Sentinel-2,Manually delineated,Human,,,2023-05-03,2023-05-03,,77.87930798,77.87930798,,SK,,,20240530,2023_1021,241.394501,29.3585
56.80417376,-115.0788379,1790,2023,1772,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-21,,2023-06-30,40.57962111,44.24405566,TRUE,AB,,,20240530,2023_1772,337.774994,59.91
49.78025569,-74.4881805,1791,2023,1995,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-31,2023-06-05,,19.40891654,19.40891654,,QC,,,20240530,2023_1995,,
54.99855386,-108.1458078,1792,2023,1004,Agency,Sentinel-2,Manually delineated,Natural,2023-07-26,2023-07-30,2023-07-25,2023-08-17,,123.896572,123.896572,,SK,,,20240530,2023_1004,359.0215,59.5945
49.93982967,-121.2680733,1793,2023,1502,Agency,Undefined,Manually delineated,Natural,2023-07-16,2023-08-27,2023-07-07,2023-10-23,,103.886018,109.2323335,TRUE,BC,,,20240530,2023_1502,362.81601,88.080002
58.10132919,-114.9954017,1794,2023,1682,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-14,,2023-07-19,3.556358057,4.259413812,TRUE,AB,,,20240530,2023_1682,538.054474,108.843998
49.34565712,-67.96924009,1795,2023,2005,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-16,,5.58146088,5.58146088,,QC,,,20240530,2023_2005,,
56.28248471,-120.7100631,1796,2023,1588,Agency,Ground survey,Direct from GPS,Human,,,2023-04-28,2023-05-02,,1.496112639,1.852757981,TRUE,BC,,,20240530,2023_1588,,
55.65190519,-119.0027805,1797,2023,1651,Agency,Ground survey,Direct from GPS,Human,,,2023-04-30,,2023-05-01,7.152582293,8.338691651,TRUE,AB,,,20240530,2023_1651,192.522995,31.639
50.45989016,-119.376355,1798,2023,1422,Agency,Ground survey,Direct from GPS,Human,,,2023-05-31,2023-06-07,,4.740713462,5.615274791,TRUE,BC,,,20240530,2023_1422,,
50.95448064,-116.9481987,1799,2023,1611,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-21,2023-07-28,,4.499871364,5.340736358,TRUE,BC,,,20240530,2023_1611,,
57.23636713,-116.5117377,1800,2023,1737,Agency,Undefined,Manually delineated,Natural,,,2023-07-16,,2023-07-16,2.406232477,2.925693313,TRUE,AB,,,20240530,2023_1737,,
54.6973685,-127.1625453,1801,2023,1315,Agency,Aerial survey,Direct from GPS,Natural,2023-07-08,2023-07-08,2023-07-07,2023-07-29,,34.52604469,37.87922035,TRUE,BC,,,20240530,2023_1315,388.283997,109.208
53.76920572,-128.3420309,1802,2023,1341,Agency,Aerial survey,Direct from GPS,Natural,2023-07-12,2023-07-12,2023-07-07,2023-08-02,,59.26359623,63.67783153,TRUE,BC,,,20240530,2023_1341,324.901001,86.491997
59.91924642,-111.4902578,1803,2023,1704,Agency,Aerial survey,Direct from GPS,Natural,,,2023-06-04,,2023-06-06,2.988048641,3.602880281,TRUE,AB,,,20240530,2023_1704,,
55.20349118,-119.0810016,1804,2023,1647,Agency,Ground survey,Direct from GPS,Undetermined,,,2023-05-15,,2023-05-16,2.424200183,2.946693915,TRUE,AB,,,20240530,2023_1647,,
53.64299702,-124.6105756,1805,2023,1271,Agency,Aerial survey,Direct from GPS,Natural,2023-07-11,2023-07-12,2023-07-08,2023-09-16,,66.54005195,71.17749431,TRUE,BC,,,20240530,2023_1271,608.138001,133.679001
52.33076112,-126.0802265,1806,2023,1366,Agency,Undefined,Manually delineated,Natural,2023-08-05,2023-08-05,2023-07-07,2023-11-10,,115.7341952,121.1841808,TRUE,BC,,,20240530,2023_1366,418.014008,96.490997
47.77258469,-76.69917935,1807,2023,2029,Agency,Satellite undefined,Processed imagery,Human,2023-06-03,2023-06-03,2023-06-02,2023-06-11,,37.20902928,37.20902928,,QC,,,20240530,2023_2029,108.865997,55.178001
49.47627042,-117.7683643,1808,2023,1506,Agency,Aerial survey,Direct from GPS,Natural,2023-08-19,2023-08-19,2023-08-19,2023-09-27,,98.52104092,103.8034226,TRUE,BC,,,20240530,2023_1506,327.21701,103.758003
62.82014467,-130.9464133,1809,2023,2090,Agency,Landsat,Manually delineated,Undetermined,2023-07-23,2023-07-23,2023-07-23,2023-09-29,,77.38911048,77.38911048,,YT,,,20240530,2023_2090,376.343002,87.146
50.4469045,-126.2024451,1810,2023,1324,Agency,Undefined,Manually delineated,Human,,,2023-05-15,2023-05-23,,3.837071008,4.582168555,TRUE,BC,,,20240530,2023_1324,,
61.68821713,-130.7664699,1811,2023,2092,Agency,Landsat,Manually delineated,Natural,2023-07-13,2023-07-23,2023-07-13,2023-09-29,,463.6904063,463.6904063,,YT,,,20240530,2023_2092,370.351502,81.160999
54.06563235,-102.6798856,1812,2023,980,Agency,Sentinel-2,Manually delineated,Human,2023-05-04,2023-05-04,2023-04-28,2023-04-29,,164.5742572,164.5742572,,SK,,,20240530,2023_980,195.100006,38.497002
61.61486344,-134.6545802,1813,2023,2103,Agency,Landsat,Manually delineated,Undetermined,2023-08-06,2023-08-27,2023-08-06,2023-11-27,,221.1004989,221.1004989,,YT,,,20240530,2023_2103,623.336517,90.717503
53.93061676,-102.293156,1814,2023,983,Agency,Sentinel-2,Manually delineated,Human,2023-05-11,2023-05-11,2023-05-12,2023-05-12,,132.456037,132.456037,,SK,,,20240530,2023_983,245.223007,59.362
63.46488858,-138.8730601,1815,2023,2121,Agency,Landsat,Manually delineated,Natural,2023-08-06,2023-08-06,2023-07-31,2023-10-13,,73.22893653,73.22893653,,YT,,,20240530,2023_2121,435.563004,94.684998
50.01886129,-74.21653151,1816,2023,1986,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-29,2023-05-30,,0.630012182,0.630012182,,QC,,,20240530,2023_1986,,
67.53145633,-139.7152937,1817,2023,2099,Agency,Landsat,Manually delineated,Natural,2023-08-02,2023-08-07,2023-07-30,2023-11-16,,416.3108502,416.3108502,,YT,,,20240530,2023_2099,554.117004,119.059998
62.82371838,-133.8272967,1818,2023,2089,Agency,Landsat,Manually delineated,Undetermined,2023-07-23,2023-07-23,2023-07-23,2023-09-29,,255.5052154,255.5052154,,YT,,,20240530,2023_2089,464.359985,87.931
52.42618198,-119.4759211,1819,2023,1257,Agency,Undefined,Manually delineated,Natural,2023-08-07,2023-08-07,2023-07-21,2023-10-24,,93.08118927,98.28707624,TRUE,BC,,,20240530,2023_1257,357.671494,68.913002
54.60700428,-103.2989824,1820,2023,994,Agency,Sentinel-2,Manually delineated,Natural,2023-07-01,2023-07-01,2023-07-01,2023-07-27,,150.6063193,150.6063193,,SK,,,20240530,2023_994,384.059998,94.999001
64.01104489,-140.6566034,1821,2023,2111,Agency,Landsat,Manually delineated,Natural,2023-07-24,2023-07-26,2023-07-24,2023-10-13,,398.9160666,398.9160666,,YT,,,20240530,2023_2111,386.416504,68.737
61.57516728,-129.9895207,1822,2023,2093,Agency,Landsat,Manually delineated,Natural,2023-08-29,2023-08-29,2023-08-28,2023-12-05,,37.0960016,37.0960016,,YT,,,20240530,2023_2093,424.304993,63.048
56.60165532,-121.5706958,1823,2023,1387,Agency,Ground survey,Direct from GPS,Natural,,,2023-06-04,2023-06-09,,4.36860281,5.190864911,TRUE,BC,,,20240530,2023_1387,,
48.9083762,-72.37051833,1824,2023,1971,Agency,Satellite undefined,Processed imagery,Human,2023-05-23,2023-05-23,2023-05-23,2023-05-24,,1.962520214,1.962520214,,QC,,,20240530,2023_1971,,
49.30768204,-122.236298,1825,2023,1365,Agency,Aerial survey,Direct from GPS,Human,2023-07-06,2023-08-28,2023-07-04,2023-10-27,,175.0648124,180.4046397,TRUE,BC,,,20240530,2023_1365,361.088013,94.928497
64.27781115,-137.1431653,1826,2023,2104,Agency,Landsat,Manually delineated,Undetermined,2023-07-31,2023-07-31,2023-08-06,2023-10-27,,25.22247594,25.22247594,,YT,,,20240530,2023_2104,373.247986,76.341003
56.16780504,-121.7659529,1827,2023,1402,Agency,Undefined,Manually delineated,Human,,,2023-06-24,2023-11-01,,2.816212867,3.403456242,TRUE,BC,,,20240530,2023_1402,617.624023,119.3605
54.36158094,-124.71017,1828,2023,1185,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-17,2023-08-02,,0.690919066,0.881512998,TRUE,BC,,,20240530,2023_1185,,
48.00828387,-75.8652991,1829,2023,2022,Agency,Satellite undefined,Processed imagery,Natural,2023-06-03,2023-06-03,2023-06-01,2023-06-20,,63.76427783,63.76427783,,QC,,,20240530,2023_2022,89.116997,46.152
53.91093141,-89.57470261,1830,2023,1620,Agency,Undefined,Undefined,Natural,,,2023-06-26,2023-07-13,,54.46128825,50.62144936,TRUE,ON,,,20240530,2023_1620,238.409004,66.873501
49.54587809,-67.65447683,1831,2023,2020,Agency,Satellite undefined,Processed imagery,Natural,2023-06-05,2023-06-05,2023-06-01,2023-06-17,,101.9887636,101.9887636,,QC,,,20240530,2023_2020,80.844002,29.158001
62.3146446,-135.6685815,1832,2023,2097,Agency,Landsat,Manually delineated,Undetermined,2023-07-30,2023-07-30,2023-07-30,2023-09-29,,110.9353439,110.9353439,,YT,,,20240530,2023_2097,548.729004,90.207001
51.52086628,-124.1611716,1833,2023,1168,Agency,Ground survey,Direct from GPS,Human,,,2023-04-06,2023-04-24,,2.133979509,2.606715497,TRUE,BC,,,20240530,2023_1168,,
48.75417755,-78.06707645,1834,2023,2041,Agency,Satellite undefined,Processed imagery,Human,,,2023-06-04,2023-06-08,,3.219067058,3.219067058,,QC,,,20240530,2023_2041,,
51.23466778,-72.4515871,1835,2023,2056,Agency,Sentinel-2,Manually delineated,Natural,2023-06-10,2023-06-13,2023-06-01,2023-07-14,,178.0301742,178.0301742,,QC,,,20240530,2023_2056,137.499504,58.544001
67.38653688,-140.2878384,1836,2023,2082,Agency,Landsat,Manually delineated,Undetermined,2023-07-26,2023-07-26,2023-07-30,2023-10-19,,138.185088,138.185088,,YT,,,20240530,2023_2082,502.841003,93.370003
59.13018613,-127.6261969,1837,2023,1464,Agency,Satellite undefined,Manually delineated,Natural,2023-06-30,2023-09-11,2023-06-24,,,22393.45927,22393.45927,,BC,,,20240530,2023_1464,584.005005,117.596001
53.15527634,-127.0725197,1838,2023,1368,Agency,Aerial survey,Direct from GPS,Natural,,,2023-07-06,2024-01-12,,55.24991052,59.52604717,TRUE,BC,,,20240530,2023_1368,376.697495,89.628998
53.96432715,-102.4210569,1839,2023,982,Agency,Sentinel-2,Manually delineated,Human,2023-05-03,2023-05-04,2023-05-03,2023-05-06,,443.9116734,443.9116734,,SK,,,20240530,2023_982,193.306,35.208
52.69216132,-120.828483,1840,2023,1253,Agency,Aerial survey,Direct from GPS,Natural,2023-07-12,2023-07-12,2023-07-09,2023-12-12,,38.5920511,42.15861899,TRUE,BC,,,20240530,2023_1253,108.9805,30.0905
53.44414215,-124.4113534,1841,2023,1275,Agency,Aerial survey,Direct from GPS,Natural,2023-07-15,2023-07-15,2023-07-12,2023-07-26,,56.80882717,61.13993911,TRUE,BC,,,20240530,2023_1275,582.818024,125.2635
49.60813774,-126.119022,1842,2023,1336,Agency,Aerial survey,Direct from GPS,Natural,2023-07-21,2023-08-28,2023-07-20,2023-11-10,,121.8666771,127.3514733,TRUE,BC,,,20240530,2023_1336,382.023987,78.359001
54.09679341,-104.876668,1843,2023,989,Agency,Undefined,Direct from GPS,Natural,2023-05-31,2023-05-31,2023-05-29,2023-06-11,,88.3706731,93.50028234,TRUE,SK,,,20240530,2023_989,298.980011,59.98
52.44714984,-125.4287145,1844,2023,1188,Agency,Aerial survey,Direct from GPS,Human,2023-05-17,2023-05-17,2023-05-17,2023-05-29,,145.955979,151.4670478,TRUE,BC,,,20240530,2023_1188,301.718491,80.179501
50.48355974,-118.4943959,1845,2023,1424,Agency,Undefined,Manually delineated,Human,2023-07-07,2023-07-07,2023-07-06,2023-07-19,,9.870852498,11.36558525,TRUE,BC,,,20240530,2023_1424,197.528,38.394001
54.55985127,-87.25607422,1846,2023,1616,Agency,Undefined,Undefined,Natural,2023-06-25,2023-06-25,2023-07-03,2023-10-02,,143.2008095,128.2305131,TRUE,ON,,,20240530,2023_1616,182.220993,46.355
48.40645652,-67.33738608,1847,2023,1967,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-19,2023-05-20,,0.241714505,0.241714505,,QC,,,20240530,2023_1967,,
47.28832354,-72.83620826,1848,2023,1953,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-13,2023-05-13,,0.102518355,0.102518355,,QC,,,20240530,2023_1953,,
56.29729112,-121.1073942,1849,2023,1567,Agency,Undefined,Manually delineated,Human,,,2023-04-16,2023-04-19,,2.009830983,2.460749214,TRUE,BC,,,20240530,2023_1567,,
52.03919807,-123.1659216,1850,2023,1177,Agency,Undefined,Undefined,Human,2023-04-27,2023-04-27,2023-04-27,2023-05-29,,206.082325,211.0357624,TRUE,BC,,,20240530,2023_1177,376.699494,73.8885
52.39304778,-87.47785548,1851,2023,1631,Agency,Undefined,Undefined,Natural,2023-07-06,2023-07-06,2023-07-03,2023-08-13,,306.9552706,266.8971451,TRUE,ON,,,20240530,2023_1631,279.181503,50.148499
63.93559224,-134.694061,1852,2023,2091,Agency,Landsat,Manually delineated,Undetermined,,,2023-08-04,2023-10-27,,38.74385773,38.74385773,,YT,,,20240530,2023_2091,,
58.83778831,-123.5848436,1853,2023,1485,Agency,Undefined,Undefined,Natural,2023-07-22,2023-07-22,2023-07-20,2023-08-05,,55.61105469,59.90008171,TRUE,BC,,,20240530,2023_1485,508.799011,63.949001
52.82149774,-125.7543134,1854,2023,1362,Agency,Aerial survey,Direct from GPS,Natural,2023-07-12,2023-07-12,2023-07-06,2023-08-28,,99.86734309,105.1668171,TRUE,BC,,,20240530,2023_1362,523.499482,105.853001
52.03624472,-123.1858519,1855,2023,1170,Agency,Ground survey,Direct from GPS,Human,2023-04-27,2023-04-27,2023-04-10,2023-04-16,,10.43039198,11.98433071,TRUE,BC,,,20240530,2023_1170,387.877014,66.424004
52.40957778,-124.8362578,1856,2023,1191,Agency,Ground survey,Direct from GPS,Natural,2023-07-11,2023-07-11,2023-06-25,2023-06-28,,3.650018613,4.36720733,TRUE,BC,,,20240530,2023_1191,496.60849,75.447502
46.06460597,-76.29092324,1857,2023,1961,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-15,2023-05-17,,1.692699986,1.692699986,,QC,,,20240530,2023_1961,,
48.04955982,-72.0165528,1858,2023,2010,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-03,,0.119184946,0.119184946,,QC,,,20240530,2023_2010,,
48.30572841,-77.96019567,1859,2023,2068,Agency,Satellite undefined,Processed imagery,Human,,,2023-07-04,2023-07-06,,0.421280256,0.421280256,,QC,,,20240530,2023_2068,,
52.73855351,-102.4596527,1860,2023,986,Agency,Undefined,Direct from GPS,Human,2023-05-19,2023-05-19,2023-05-19,2023-11-23,,299.2239348,302.0385466,TRUE,SK,,,20240530,2023_986,371.324005,95.283497
46.93672771,-72.76152701,1861,2023,2014,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-04,,0.234596178,0.234596178,,QC,,,20240530,2023_2014,,
46.8261878,-76.29003513,1862,2023,2021,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-07,,5.39113313,5.39113313,,QC,,,20240530,2023_2021,,
51.44198659,-118.6398802,1863,2023,1423,Agency,Aerial survey,Direct from GPS,Natural,,,2023-05-18,2023-07-14,,24.34255157,27.06929604,TRUE,BC,,,20240530,2023_1423,63.825499,56.0415
54.7915883,-122.6941025,1864,2023,1233,Agency,Ground survey,Direct from GPS,Natural,,,2023-07-20,2023-08-20,,3.473055938,4.163449771,TRUE,BC,,,20240530,2023_1233,,
55.92794069,-120.6606248,1865,2023,1554,Agency,Ground survey,Direct from GPS,Human,,,2023-07-11,2023-07-17,,1.924234954,2.359908988,TRUE,BC,,,20240530,2023_1554,,
51.52993564,-75.63876794,1866,2023,2075,Agency,Sentinel-2,Manually delineated,Natural,,,2023-07-08,2023-08-05,,160.2024767,160.2024767,,QC,,,20240530,2023_2075,,
48.79903538,-77.23309798,1867,2023,2008,Agency,Satellite undefined,Processed imagery,Natural,,,2023-06-01,2023-06-09,,3.531238812,3.531238812,,QC,,,20240530,2023_2008,,
56.349079,-120.910604,1868,2023,1589,Agency,Undefined,Manually delineated,Human,,,2023-04-28,2023-04-29,,1.274686123,1.588333745,TRUE,BC,,,20240530,2023_1589,,
49.73486613,-74.53220999,1869,2023,1975,Agency,Satellite undefined,Processed imagery,Human,,,2023-05-27,2023-05-31,,31.69545638,31.69545638,,QC,,,20240530,2023_1975,,
